scenario,variant,time,epsF,epsM,epsCoP,epsGap,pos_error,vel_error,ang_vel_error,linear_impulse_error,angular_impulse_error,energy_dense,energy_reduced,energy_drift_diff,temporal_hausdorff,temporal_mean_drift,support_churn,patch_count,subpatch_count,dense_contacts,reduced_contacts,max_subpatch_plane_error,max_subpatch_second_moment_error,max_subpatch_cone_error,max_subpatch_gap_error,max_subpatch_force_residual,max_subpatch_moment_residual,max_subpatch_reference_wrench_error,max_subpatch_reference_cop_error,max_dense_micro_force_residual,max_dense_micro_moment_residual
tilted_plate_slide,full,0.097,0,0,0,0,0.00854949,0.106088,2.25684,0.000556261,4.4867e-06,0.170339,0.212775,0.0424361,0.00134164,0.000480397,0.0714286,1,4,140,36,0.00177264,0.672639,0.184669,0,0.126648,0.245295,0.0912111,0.000959115,0.0965648,0.0183325
tilted_plate_slide,full,0.0975,0,0,0,0,0.00860232,0.106352,2.26174,0.000444077,3.1377e-06,0.170328,0.212756,0.0424279,0.000667621,0.000416506,0,1,4,140,34,0.00176033,0.395654,0.184605,0,0.247341,0.263519,0.196116,0.00172454,0.0982926,0.0163962
tilted_plate_slide,full,0.098,0,0,0,0,0.00865536,0.106805,2.26048,0.000595418,5.20505e-06,0.170318,0.212738,0.0424194,0.000544211,0.000385802,0,1,4,140,37,0.00174785,0.656605,0.187266,0,0.135275,0.232929,0.0989574,0.000945744,0.0810784,0.0151577
tilted_plate_slide,full,0.0985,0,0,0,0,0.00870856,0.107175,2.26098,0.000523858,2.00666e-06,0.170308,0.212719,0.0424106,0.000272857,0.000334245,0,1,4,154,33,0.00173513,0.655,0.187193,0,0.211015,0.348329,0.144447,0.00112773,0.0812558,0.0143519
tilted_plate_slide,full,0.099,0,0,0,0,0.00876191,0.107533,2.26131,0.000512474,1.44493e-06,0.170298,0.2127,0.0424014,0.000497825,0.000358198,0,1,4,154,32,0.00172221,0.654457,0.187093,0,0.197248,0.285531,0.110667,0.000936272,0.0815227,0.0127986
tilted_plate_slide,full,0.0995,0,0,0,0,0.00881559,0.10823,2.25439,0.000803854,1.38186e-05,0.170288,0.212682,0.0423934,0.000903418,0.00039445,0,1,4,154,32,0.0017091,0.620463,0.186977,0,0.189098,0.302365,0.101238,0.000930589,0.0817581,0.0117698
tilted_plate_slide,full,0.1,0,0,0,0,0.00886913,0.107991,2.27297,0.000312054,1.99308e-05,0.170278,0.212662,0.0423842,0.00056987,0.000415424,0,1,4,168,35,0.00169568,0.61329,0.18688,0,0.25612,1.29285,0.492322,0.0031573,0.0813925,0.0117869
tilted_plate_slide,full,0.1005,0,0,0,0,0.00892262,0.107904,2.29107,0.000274883,1.51476e-05,0.170268,0.212642,0.0423742,0.00247619,0.000406376,0.0357143,1,4,168,36,0.00168223,0.376931,0.192841,0,0.12566,0.112394,0.0989334,0.000911465,0.0827952,0.0117639
tilted_plate_slide,full,0.101,0.523273,0.0189734,1.89734e-14,8.01262e-08,0.00897643,0.108609,2.2726,0.000807205,9.4041e-06,0.170258,0.212618,0.0423596,0.000618774,0.000372209,0,1,4,168,37,0.00166871,1.03485,0.184101,8.01262e-08,0.170571,0.557874,0.0964223,0.00088299,0.0764481,0.0107955
tilted_plate_slide,full,0.1015,1,3.55842e-17,0.0359699,1.56734e-06,0.00902998,0.108105,2.31786,0.000485192,2.34589e-05,0.170248,0.212601,0.042353,0.00241087,0.0010188,0.0740741,1,4,182,30,0.00219243,0.776369,0.306871,1.56734e-06,0.173453,0.22315,0.118244,0.00164404,0.0761465,0.0113629
tilted_plate_slide,full,0.102,1,3.00425e-17,0.0349611,6.65384e-06,0.00908293,0.106871,2.4021,0.00113532,4.24588e-05,0.170238,0.21259,0.0423521,0.00287914,0.000961188,0.0769231,1,4,182,25,0.00217411,0.773933,0.229239,6.65384e-06,0.183107,0.44884,0.230927,0.00227011,0.0603393,0.00954075
tilted_plate_slide,full,0.1025,1,1.28885e-16,0.0340993,1.45796e-05,0.00913529,0.10564,2.48633,0.00113245,4.24192e-05,0.170228,0.21258,0.0423513,0.00344221,0.00109854,0,1,4,196,26,0.00215578,0.937596,0.257724,1.45796e-05,0.177686,0.673578,0.244706,0.00256219,0.0659347,0.0116442
tilted_plate_slide,full,0.103,1,2.35658e-16,0.0335651,2.47683e-05,0.00918872,0.107937,2.41898,0.00228755,6.9208e-05,0.170218,0.212523,0.0423048,0.00202328,0.00110073,0,1,4,210,31,0.00213742,0.936453,0.278827,2.47683e-05,0.0713447,0.636225,0.0123506,0.00065433,0.0541459,0.0109387
tilted_plate_slide,full,0.1035,0.691244,0.159525,0.0109213,1.67588e-05,0.00924538,0.114839,2.39936,0.00658246,0.000194439,0.170208,0.212544,0.042336,0.000528297,0.000604207,0,1,4,210,32,0.00211814,0.930719,0.28928,1.67588e-05,0.275557,0.432545,0.19583,0.000657147,0.0583396,0.00806018
tilted_plate_slide,full,0.104,1,1.13314e-16,0.0333221,5.19743e-06,0.00930165,0.114027,2.47866,0.00076262,3.20162e-05,0.170198,0.21254,0.0423415,0.00222586,0.000725833,0.0769231,1,4,224,28,0.00209683,0.810839,0.26683,5.19743e-06,0.516017,1.38644,0.377135,0.00359925,0.0898032,0.0087022
tilted_plate_slide,full,0.1045,1,5.34673e-17,0.0351934,9.88626e-06,0.00935733,0.112811,2.55215,0.00112151,4.23187e-05,0.170189,0.212529,0.0423406,0.00301083,0.0012063,0,1,4,238,31,0.0020774,0.914564,0.207162,9.88626e-06,0.19504,0.499471,0.287114,0.00188654,0.0706139,0.0095817
tilted_plate_slide,full,0.105,1,2.25262e-16,0.0354078,1.74374e-05,0.00941751,0.122488,1.88576,0.00921238,0.000224052,0.170179,0.212278,0.0420995,0.00309714,0.00125066,0.153846,1,4,252,26,0.00205826,0.76637,0.290999,1.74374e-05,0.174739,0.447308,0.163047,0.001886,0.0728134,0.00823804
tilted_plate_slide,full,0.1055,1,4.10453e-18,0.0367016,7.24618e-07,0.00947712,0.121289,1.96446,0.00111076,4.24545e-05,0.170169,0.212267,0.0420986,0.0020397,0.000932444,0.3125,1,4,266,37,0.00203669,0.868672,0.210969,7.24618e-07,0.336906,0.245248,0.187138,0.00274004,0.0916571,0.0160446
tilted_plate_slide,full,0.106,0,0,0,0,0.00953613,0.120107,2.04499,0.00110298,4.30053e-05,0.170159,0.212257,0.0420978,0.00169476,0.000854311,0,1,4,280,39,0.00201508,1.45618,0.177998,0,0.143704,0.258976,0.194112,0.00286232,0.0673208,0.015241
tilted_plate_slide,full,0.1065,0,0,0,0,0.00959455,0.118911,2.12986,0.00111419,4.36826e-05,0.170149,0.212246,0.0420971,0.00256707,0.000604597,0.0625,1,4,294,37,0.00199345,0.27043,0.238411,0,0.153854,0.33179,0.20833,0.00296316,0.0726873,0.0129715
tilted_plate_slide,full,0.107,0,0,0,0,0.00965237,0.117728,2.21237,0.00110147,4.31791e-05,0.170138,0.212235,0.0420966,0.00330922,0.000824544,0.266667,1,4,322,25,0.00197178,0.426276,0.254065,0,0.150583,0.420899,0.226782,0.00274174,0.0667585,0.0134733
tilted_plate_slide,full,0.1075,0,0,0,0,0.00970961,0.116552,2.29434,0.00109522,4.29339e-05,0.170128,0.212224,0.0420962,0.00116496,0.000748217,0.0434783,1,4,350,29,0.00195009,0.337847,0.236081,0,0.0878638,0.158904,0.106483,0.00132607,0.0746153,0.0130538
tilted_plate_slide,full,0.108,0,0,0,0,0.00976625,0.115378,2.37656,0.00109406,4.28873e-05,0.170117,0.212213,0.042096,0.000586773,0.000653089,0,1,4,378,28,0.00192837,0.357531,0.22707,0,0.206671,0.521703,0.319385,0.00377802,0.0513431,0.00969604
tilted_plate_slide,full,0.1085,0,0,0,0,0.0098223,0.114205,2.45903,0.00109341,4.28594e-05,0.170106,0.212202,0.042096,0.00315689,0.000636682,0.0434783,1,4,392,29,0.00190662,0.357816,0.222543,0,0.232531,0.571624,0.342703,0.00391744,0.04659,0.00840703
tilted_plate_slide,full,0.109,0,0,0,0,0.00987776,0.113033,2.54175,0.00109291,4.28369e-05,0.170095,0.212192,0.0420962,0.00242675,0.000697085,0.0454545,1,4,392,27,0.00188484,0.489135,0.222421,0,0.156745,0.462461,0.249279,0.00286668,0.0479202,0.00838765
tilted_plate_slide,full,0.1095,0,0,0,0,0.00993263,0.111863,2.62468,0.00109255,4.28184e-05,0.170084,0.212181,0.0420965,0.000622102,0.000747446,0,1,4,392,26,0.00186304,0.41121,0.225716,0,0.168453,0.542945,0.272051,0.0030151,0.0529619,0.00882222
tilted_plate_slide,full,0.11,1,1.78171e-17,0.0369104,3.14546e-06,0.00998691,0.110693,2.70781,0.00109232,4.28038e-05,0.170073,0.21217,0.0420972,0.00215648,0.00100513,0,1,4,392,28,0.0018412,0.411669,0.218469,3.14546e-06,0.185082,0.677048,0.304444,0.00324179,0.0473492,0.00744422
tilted_plate_slide,full,0.1105,1,4.90697e-17,0.0365598,1.56423e-05,0.0100406,0.109525,2.79114,0.00109221,4.2793e-05,0.170061,0.212159,0.042098,0.00377222,0.000739152,0.0909091,1,4,392,26,0.00181934,0.375247,0.222825,1.56423e-05,0.0663306,0.394716,0.126844,0.00129939,0.0365639,0.00715676
tilted_plate_slide,full,0.111,1,5.54733e-17,0.0360838,3.03326e-05,0.0100937,0.108358,2.87464,0.00109223,4.27861e-05,0.170049,0.212148,0.0420991,0.00358818,0.000569856,0.0952381,1,4,392,24,0.00179745,0.313613,0.246439,3.03326e-05,0.0402417,0.627914,0.0407588,0.000662827,0.0375039,0.00655454
tilted_plate_slide,full,0.1115,1,2.65245e-16,0.0356125,4.72182e-05,0.0101498,0.114881,2.44032,0.00625464,0.000195911,0.170037,0.211971,0.0419344,0.00480752,0.00170795,0.0909091,1,4,392,26,0.00171922,0.979527,0.464235,4.72182e-05,0.0320442,1.45157,3.03904e-06,0.000582503,0.033589,0.0069072
tilted_plate_slide,full,0.112,0.351556,0.105439,0.00229051,1.83879e-05,0.0102094,0.122732,2.42551,0.0074728,0.000235343,0.170024,0.212043,0.0420188,0.00427619,0.00185004,0.0454545,1,4,392,25,0.00139969,1.53261,0.420009,1.83879e-05,0.330424,0.740348,0.180809,0.00101723,0.0791822,0.00463199
tilted_plate_slide,full,0.1125,1,3.246e-17,0.0367319,1.4032e-06,0.0102686,0.12176,2.49767,0.000942777,3.75328e-05,0.170012,0.212037,0.0420253,0.00330152,0.00135322,0.153846,1,4,392,31,0.00160245,0.844358,0.328054,1.4032e-06,0.847966,0.53434,0.428362,0.00119157,0.172456,0.0242758
tilted_plate_slide,full,0.113,0,0,0,0,0.0101746,0.200016,6.07144,0.280267,0.0038815,0.0709524,0.212026,0.141074,0.00306947,0.00102868,0.0384615,1,4,392,33,0.00158337,0.854324,0.258449,0,0.365679,1.91294,0.560562,0.00499328,0.162524,0.014065
tilted_plate_slide,full,0.1135,0,0,0,0,0.010079,0.203216,5.8944,0.00300602,0.000119628,0.0709465,0.212015,0.141069,0.000978243,0.000486709,0,1,4,392,33,0.00156428,0.838091,0.223664,0,0.288883,2.14655,0.526333,0.00512654,0.124268,0.0130759
tilted_plate_slide,full,0.114,0,0,0,0,0.00998354,0.203289,5.88596,6.70686e-05,2.80148e-06,0.0709358,0.212005,0.141069,0.00305103,0.00040045,0.04,1,4,392,32,0.00154517,0.828209,0.206289,0,0.0800057,0.430086,0.113822,0.00117697,0.113059,0.0106937
tilted_plate_slide,full,0.1145,0,0,0,0,0.00986156,0.256042,7.03701,0.0485934,0.000628459,0.0650983,0.211994,0.146895,0.000513941,0.000320215,0,1,4,392,32,0.00152604,1.25035,0.197682,0,0.0446817,0.570588,0.10793,0.00126722,0.104329,0.0079936
tilted_plate_slide,full,0.115,1,2.24619e-16,0.0364608,8.43364e-06,0.00972715,0.279548,7.54177,0.0227295,0.00020391,0.0635601,0.211983,0.148423,0.00391463,0.00106,0.0833333,1,4,392,31,0.0015069,0.235419,0.192374,8.43364e-06,0.371859,1.2953,0.021109,0.000625085,0.0972658,0.00883937
tilted_plate_slide,full,0.1155,1,1.04014e-16,0.0359875,2.75536e-05,0.00957561,0.315216,8.18554,0.0326493,0.000415262,0.062242,0.211972,0.14973,0.001606,0.000445641,0.0833333,1,4,392,35,0.00148774,0.851065,0.201298,2.75536e-05,0.292384,1.65349,0.021118,0.000578537,0.0800407,0.00764174
tilted_plate_slide,full,0.116,1,1.77435e-16,0.0356414,4.88588e-05,0.00942227,0.318831,8.02377,0.003826,0.000126993,0.0622268,0.211961,0.149734,0.00414027,0.00121318,0.0416667,1,4,392,32,0.00146858,0.329552,0.330975,4.88588e-05,0.0777183,0.620458,0.00281839,0.000531905,0.0737964,0.00564042
tilted_plate_slide,full,0.1165,0.00202698,0.0692945,0.00206512,5.71273e-05,0.00927071,0.316444,9.57164,0.00744014,0.000900763,0.0619692,0.211862,0.149893,0.00522216,0.000625974,0.130435,1,4,392,28,0.00144939,0.42249,0.304302,5.71273e-05,0.251774,1.63135,0.00285261,0.000478299,0.0700367,0.00616905
tilted_plate_slide,full,0.117,0.118989,0.00837429,0.000236491,7.88962e-06,0.00911776,0.319659,9.4766,0.00344249,0.000212289,0.0619726,0.212008,0.150036,0.00223291,0.000521261,0.230769,1,4,392,30,0.00122668,0.848924,0.235892,7.88962e-06,0.835492,0.597756,0.435377,0.000954982,0.151675,0.0145173
tilted_plate_slide,full,0.1175,1,0,0.0366694,1.03129e-05,0.0089594,0.33057,9.89906,0.0101898,0.000330758,0.0619181,0.211997,0.150079,0.00397539,0.0019006,0.0714286,1,4,392,34,0.00132346,0.941566,0.327541,1.03129e-05,0.81609,0.914867,0.407639,0.00267285,0.13067,0.0289261
tilted_plate_slide,full,0.118,0,0,0,0,0.00879804,0.336693,9.56805,0.00629292,0.000249779,0.0619167,0.211987,0.15007,0.00433937,0.00161384,0.0714286,1,4,392,28,0.00161703,0.907583,0.333582,0,0.107503,0.926878,0.157471,0.00176612,0.112389,0.0242489
tilted_plate_slide,full,0.1185,0,0,0,0,0.00863592,0.338786,9.6526,0.00188982,7.41431e-05,0.0618915,0.211976,0.150084,0.00177609,0.000701278,0,1,4,392,28,0.00158109,0.918983,0.305943,0,0.13569,0.514469,0.140685,0.00169537,0.127143,0.0156435
tilted_plate_slide,full,0.119,0,0,0,0,0.00847305,0.340962,9.8309,0.00197488,7.43619e-05,0.0618747,0.211965,0.15009,0.00360792,0.000774605,0,1,4,392,29,0.00154511,0.964483,0.298106,0,0.0542439,0.439669,0.0604446,0.000949469,0.136027,0.0137174
tilted_plate_slide,full,0.1195,0,0,0,0,0.00830935,0.343194,9.92513,0.00204737,7.65751e-05,0.0618615,0.211954,0.150093,0.00212424,0.000613109,0,1,4,392,30,0.0015091,0.989026,0.269835,0,0.180727,0.719969,0.0663893,0.000767377,0.126143,0.017451
tilted_plate_slide,full,0.12,0,0,0,0,0.00814042,0.35449,9.7551,0.0105181,0.000121604,0.0618408,0.211943,0.150102,0.00479664,0.000541813,0.153846,1,4,392,25,0.00147304,0.459767,0.333141,0,0.19164,0.73563,0.362124,0.00336538,0.117529,0.0191742
