X:Pos_TX-Body2-rev_clearance_joint_ideal(m),X:Pos_TY-Body2-rev_clearance_joint_ideal(m),X:Pos_TZ-Body2-rev_clearance_joint_ideal(m),X:Vel_TX-Body2-rev_clearance_joint_ideal(m/s),X:Vel_TY-Body2-rev_clearance_joint_ideal(m/s),X:Vel_TZ-Body2-rev_clearance_joint_ideal(m/s),X:Acc_TX-Body2-rev_clearance_joint_ideal(m/s^2),X:Acc_TY-Body2-rev_clearance_joint_ideal(m/s^2),X:Acc_TZ-Body2-rev_clearance_joint_ideal(m/s^2),Y:Pos_TX-Body2-rev_clearance_joint_ideal(m),Y:Pos_TY-Body2-rev_clearance_joint_ideal(m),Y:Pos_TZ-Body2-rev_clearance_joint_ideal(m),Y:Vel_TX-Body2-rev_clearance_joint_ideal(m/s),Y:Vel_TY-Body2-rev_clearance_joint_ideal(m/s),Y:Vel_TZ-Body2-rev_clearance_joint_ideal(m/s),Y:Acc_TX-Body2-rev_clearance_joint_ideal(m/s^2),Y:Acc_TY-Body2-rev_clearance_joint_ideal(m/s^2),Y:Acc_TZ-Body2-rev_clearance_joint_ideal(m/s^2)
0.73925300,0.73925300,0.73925300,0.73925300,0.73925300,0.73925300,0.73925300,0.73925300,0.73925300,1.6438863e-06,-1.4052349,2.2583273,4.3929732e-15,-3.3307317,-2.0725342,-2.2613325e-14,-0.89396197,-7.3706757
0.74025300,0.74025300,0.74025300,0.74025300,0.74025300,0.74025300,0.74025300,0.74025300,0.74025300,1.6438863e-06,-1.4085661,2.2562511,4.3702985e-15,-3.3316112,-2.0799079,-2.2726600e-14,-0.87220839,-7.3813652
0.74125300,0.74125300,0.74125300,0.74125300,0.74125300,0.74125300,0.74125300,0.74125300,0.74125300,1.6438863e-06,-1.4118981,2.2541675,4.3475106e-15,-3.3324689,-2.0872924,-2.2839893e-14,-0.85039756,-7.3920030
0.74225300,0.74225300,0.74225300,0.74225300,0.74225300,0.74225300,0.74225300,0.74225300,0.74225300,1.6438863e-06,-1.4152310,2.2520765,4.3246093e-15,-3.3333047,-2.0946874,-2.2953205e-14,-0.82852961,-7.4025888
0.74325300,0.74325300,0.74325300,0.74325300,0.74325300,0.74325300,0.74325300,0.74325300,0.74325300,1.6438863e-06,-1.4185647,2.2499781,4.3015947e-15,-3.3341186,-2.1020930,-2.3066533e-14,-0.80660462,-7.4131222
0.74425300,0.74425300,0.74425300,0.74425300,0.74425300,0.74425300,0.74425300,0.74425300,0.74425300,1.6438863e-06,-1.4218993,2.2478723,4.2784668e-15,-3.3349106,-2.1095090,-2.3179875e-14,-0.78462270,-7.4236029
0.74525300,0.74525300,0.74525300,0.74525300,0.74525300,0.74525300,0.74525300,0.74525300,0.74525300,1.6438863e-06,-1.4252346,2.2457591,4.2552256e-15,-3.3356806,-2.1169355,-2.3293231e-14,-0.76258397,-7.4340305
0.74625300,0.74625300,0.74625300,0.74625300,0.74625300,0.74625300,0.74625300,0.74625300,0.74625300,1.6438863e-06,-1.4285706,2.2436384,4.2318710e-15,-3.3364284,-2.1243724,-2.3406599e-14,-0.74048852,-7.4444048
0.74725300,0.74725300,0.74725300,0.74725300,0.74725300,0.74725300,0.74725300,0.74725300,0.74725300,1.6438863e-06,-1.4319074,2.2415104,4.2084031e-15,-3.3371542,-2.1318196,-2.3519976e-14,-0.71833648,-7.4547254
0.74825300,0.74825300,0.74825300,0.74825300,0.74825300,0.74825300,0.74825300,0.74825300,0.74825300,1.6438863e-06,-1.4352449,2.2393748,4.1848218e-15,-3.3378577,-2.1392771,-2.3633362e-14,-0.69612796,-7.4649919
0.74925300,0.74925300,0.74925300,0.74925300,0.74925300,0.74925300,0.74925300,0.74925300,0.74925300,1.6438863e-06,-1.4385831,2.2372318,4.1611271e-15,-3.3385390,-2.1467448,-2.3746755e-14,-0.67386306,-7.4752040
0.75025300,0.75025300,0.75025300,0.75025300,0.75025300,0.75025300,0.75025300,0.75025300,0.75025300,1.6438863e-06,-1.4419220,2.2350813,4.1373191e-15,-3.3391980,-2.1542227,-2.3860153e-14,-0.65154192,-7.4853615
0.75125300,0.75125300,0.75125300,0.75125300,0.75125300,0.75125300,0.75125300,0.75125300,0.75125300,1.6438863e-06,-1.4452615,2.2329234,4.1133976e-15,-3.3398347,-2.1617107,-2.3973556e-14,-0.62916464,-7.4954638
0.75225300,0.75225300,0.75225300,0.75225300,0.75225300,0.75225300,0.75225300,0.75225300,0.75225300,1.6438863e-06,-1.4486016,2.2307579,4.0893628e-15,-3.3404489,-2.1692088,-2.4086960e-14,-0.60673134,-7.5055109
0.75325300,0.75325300,0.75325300,0.75325300,0.75325300,0.75325300,0.75325300,0.75325300,0.75325300,1.6438863e-06,-1.4519424,2.2285849,4.0652146e-15,-3.3410406,-2.1767169,-2.4200365e-14,-0.58424216,-7.5155022
0.75425300,0.75425300,0.75425300,0.75425300,0.75425300,0.75425300,0.75425300,0.75425300,0.75425300,1.6438863e-06,-1.4552837,2.2264045,4.0409530e-15,-3.3416099,-2.1842349,-2.4313769e-14,-0.56169720,-7.5254374
0.75525300,0.75525300,0.75525300,0.75525300,0.75525300,0.75525300,0.75525300,0.75525300,0.75525300,1.6438863e-06,-1.4586256,2.2242165,4.0165780e-15,-3.3421565,-2.1917628,-2.4427171e-14,-0.53909660,-7.5353163
0.75625300,0.75625300,0.75625300,0.75625300,0.75625300,0.75625300,0.75625300,0.75625300,0.75625300,1.6438863e-06,-1.4619680,2.2220209,3.9920896e-15,-3.3426805,-2.1993006,-2.4540568e-14,-0.51644049,-7.5451385
0.75725300,0.75725300,0.75725300,0.75725300,0.75725300,0.75725300,0.75725300,0.75725300,0.75725300,1.6438863e-06,-1.4653109,2.2198179,3.9674879e-15,-3.3431818,-2.2068481,-2.4653959e-14,-0.49372899,-7.5549036
0.75825300,0.75825300,0.75825300,0.75825300,0.75825300,0.75825300,0.75825300,0.75825300,0.75825300,1.6438863e-06,-1.4686544,2.2176072,3.9427728e-15,-3.3436604,-2.2144054,-2.4767344e-14,-0.47096223,-7.5646114
0.75925300,0.75925300,0.75925300,0.75925300,0.75925300,0.75925300,0.75925300,0.75925300,0.75925300,1.6438863e-06,-1.4719982,2.2153890,3.9179443e-15,-3.3441162,-2.2219723,-2.4880719e-14,-0.44814035,-7.5742614
0.76025300,0.76025300,0.76025300,0.76025300,0.76025300,0.76025300,0.76025300,0.76025300,0.76025300,1.6438863e-06,-1.4753426,2.2131633,3.8930025e-15,-3.3445491,-2.2295488,-2.4994083e-14,-0.42526349,-7.5838534
0.76125300,0.76125300,0.76125300,0.76125300,0.76125300,0.76125300,0.76125300,0.76125300,0.76125300,1.6438863e-06,-1.4786873,2.2109299,3.8679473e-15,-3.3449591,-2.2371349,-2.5107435e-14,-0.40233177,-7.5933870
0.76225300,0.76225300,0.76225300,0.76225300,0.76225300,0.76225300,0.76225300,0.76225300,0.76225300,1.6438863e-06,-1.4820325,2.2086890,3.8427788e-15,-3.3453461,-2.2447305,-2.5220773e-14,-0.37934533,-7.6028619
0.76325300,0.76325300,0.76325300,0.76325300,0.76325300,0.76325300,0.76325300,0.76325300,0.76325300,1.6438863e-06,-1.4853780,2.2064405,3.8174970e-15,-3.3457101,-2.2523355,-2.5334096e-14,-0.35630432,-7.6122777
0.76425300,0.76425300,0.76425300,0.76425300,0.76425300,0.76425300,0.76425300,0.76425300,0.76425300,1.6438863e-06,-1.4887239,2.2041843,3.7921019e-15,-3.3460510,-2.2599499,-2.5447401e-14,-0.33320888,-7.6216342
0.76525300,0.76525300,0.76525300,0.76525300,0.76525300,0.76525300,0.76525300,0.76525300,0.76525300,1.6438863e-06,-1.4920701,2.2019206,3.7665935e-15,-3.3463688,-2.2675735,-2.5560687e-14,-0.31005914,-7.6309309
0.76625300,0.76625300,0.76625300,0.76625300,0.76625300,0.76625300,0.76625300,0.76625300,0.76625300,1.6438863e-06,-1.4954166,2.1996492,3.7409719e-15,-3.3466634,-2.2752065,-2.5673953e-14,-0.28685526,-7.6401676
0.76725300,0.76725300,0.76725300,0.76725300,0.76725300,0.76725300,0.76725300,0.76725300,0.76725300,1.6438863e-06,-1.4987634,2.1973702,3.7152370e-15,-3.3469348,-2.2828486,-2.5787196e-14,-0.26359738,-7.6493440
0.76825300,0.76825300,0.76825300,0.76825300,0.76825300,0.76825300,0.76825300,0.76825300,0.76825300,1.6438863e-06,-1.5021105,2.1950835,3.6893889e-15,-3.3471828,-2.2904999,-2.5900416e-14,-0.24028566,-7.6584596
0.76925300,0.76925300,0.76925300,0.76925300,0.76925300,0.76925300,0.76925300,0.76925300,0.76925300,1.6438863e-06,-1.5054578,2.1927892,3.6634276e-15,-3.3474076,-2.2981602,-2.6013610e-14,-0.21692023,-7.6675141
0.77025300,0.77025300,0.77025300,0.77025300,0.77025300,0.77025300,0.77025300,0.77025300,0.77025300,1.6438863e-06,-1.5088053,2.1904872,3.6373532e-15,-3.3476089,-2.3058295,-2.6126776e-14,-0.19350126,-7.6765073
0.77125300,0.77125300,0.77125300,0.77125300,0.77125300,0.77125300,0.77125300,0.77125300,0.77125300,1.6438863e-06,-1.5121530,2.1881775,3.6111656e-15,-3.3477868,-2.3135078,-2.6239913e-14,-0.17002890,-7.6854388
0.77225300,0.77225300,0.77225300,0.77225300,0.77225300,0.77225300,0.77225300,0.77225300,0.77225300,1.6438863e-06,-1.5155009,2.1858602,3.5848650e-15,-3.3479411,-2.3211950,-2.6353020e-14,-0.14650330,-7.6943082
0.77325300,0.77325300,0.77325300,0.77325300,0.77325300,0.77325300,0.77325300,0.77325300,0.77325300,1.6438863e-06,-1.5188489,2.1835351,3.5584513e-15,-3.3480719,-2.3288910,-2.6466094e-14,-0.12292462,-7.7031153
0.77425300,0.77425300,0.77425300,0.77425300,0.77425300,0.77425300,0.77425300,0.77425300,0.77425300,1.6438863e-06,-1.5221970,2.1812024,3.5319245e-15,-3.3481791,-2.3365957,-2.6579134e-14,-0.099293024,-7.7118596
0.77525300,0.77525300,0.77525300,0.77525300,0.77525300,0.77525300,0.77525300,0.77525300,0.77525300,1.6438863e-06,-1.5255452,2.1788619,3.5052847e-15,-3.3482626,-2.3443092,-2.6692138e-14,-0.075608672,-7.7205409
0.77625300,0.77625300,0.77625300,0.77625300,0.77625300,0.77625300,0.77625300,0.77625300,0.77625300,1.6438863e-06,-1.5288935,2.1765138,3.4785320e-15,-3.3483224,-2.3520313,-2.6805105e-14,-0.051871727,-7.7291588
0.77725300,0.77725300,0.77725300,0.77725300,0.77725300,0.77725300,0.77725300,0.77725300,0.77725300,1.6438863e-06,-1.5322418,2.1741579,3.4516663e-15,-3.3483585,-2.3597619,-2.6918032e-14,-0.028082355,-7.7377131
0.77825300,0.77825300,0.77825300,0.77825300,0.77825300,0.77825300,0.77825300,0.77825300,0.77825300,1.6438863e-06,-1.5355902,2.1717942,3.4246878e-15,-3.3483707,-2.3675011,-2.7030918e-14,-0.0042407212,-7.7462032
0.77925300,0.77925300,0.77925300,0.77925300,0.77925300,0.77925300,0.77925300,0.77925300,0.77925300,1.6438863e-06,-1.5389386,2.1694229,3.3975964e-15,-3.3483590,-2.3752487,-2.7143761e-14,0.019653004,-7.7546291
0.78025300,0.78025300,0.78025300,0.78025300,0.78025300,0.78025300,0.78025300,0.78025300,0.78025300,1.6438863e-06,-1.5422869,2.1670437,3.3703923e-15,-3.3483234,-2.3830047,-2.7256559e-14,0.043598649,-7.7629902
0.78125300,0.78125300,0.78125300,0.78125300,0.78125300,0.78125300,0.78125300,0.78125300,0.78125300,1.6438863e-06,-1.5456352,2.1646568,3.3430753e-15,-3.3482638,-2.3907690,-2.7369311e-14,0.067596043,-7.7712863
0.78225300,0.78225300,0.78225300,0.78225300,0.78225300,0.78225300,0.78225300,0.78225300,0.78225300,1.6438863e-06,-1.5489834,2.1622622,3.3156457e-15,-3.3481802,-2.3985415,-2.7482015e-14,0.091645010,-7.7795170
0.78325300,0.78325300,0.78325300,0.78325300,0.78325300,0.78325300,0.78325300,0.78325300,0.78325300,1.6438863e-06,-1.5523316,2.1598598,3.2881034e-15,-3.3480725,-2.4063223,-2.7594669e-14,0.11574537,-7.7876820
0.78425300,0.78425300,0.78425300,0.78425300,0.78425300,0.78425300,0.78425300,0.78425300,0.78425300,1.6438863e-06,-1.5556796,2.1574495,3.2604485e-15,-3.3479407,-2.4141111,-2.7707272e-14,0.13989696,-7.7957811
0.78525300,0.78525300,0.78525300,0.78525300,0.78525300,0.78525300,0.78525300,0.78525300,0.78525300,1.6438863e-06,-1.5590274,2.1550315,3.2326811e-15,-3.3477847,-2.4219080,-2.7819821e-14,0.16409958,-7.8038137
0.78625300,0.78625300,0.78625300,0.78625300,0.78625300,0.78625300,0.78625300,0.78625300,0.78625300,1.6438863e-06,-1.5623751,2.1526057,3.2048012e-15,-3.3476044,-2.4297129,-2.7932314e-14,0.18835306,-7.8117797
0.78725300,0.78725300,0.78725300,0.78725300,0.78725300,0.78725300,0.78725300,0.78725300,0.78725300,1.6438863e-06,-1.5657226,2.1501721,3.1768088e-15,-3.3473999,-2.4375257,-2.8044751e-14,0.21265721,-7.8196787
0.78825300,0.78825300,0.78825300,0.78825300,0.78825300,0.78825300,0.78825300,0.78825300,0.78825300,1.6438863e-06,-1.5690699,2.1477307,3.1487040e-15,-3.3471710,-2.4453463,-2.8157129e-14,0.23701184,-7.8275103
0.78925300,0.78925300,0.78925300,0.78925300,0.78925300,0.78925300,0.78925300,0.78925300,0.78925300,1.6438863e-06,-1.5724170,2.1452814,3.1204869e-15,-3.3469177,-2.4531747,-2.8269446e-14,0.26141678,-7.8352743
0.79025300,0.79025300,0.79025300,0.79025300,0.79025300,0.79025300,0.79025300,0.79025300,0.79025300,1.6438863e-06,-1.5757637,2.1428243,3.0921576e-15,-3.3466400,-2.4610109,-2.8381700e-14,0.28587182,-7.8429703
0.79125300,0.79125300,0.79125300,0.79125300,0.79125300,0.79125300,0.79125300,0.79125300,0.79125300,1.6438863e-06,-1.5791102,2.1403594,3.0637161e-15,-3.3463378,-2.4688547,-2.8493891e-14,0.31037679,-7.8505979
0.79225300,0.79225300,0.79225300,0.79225300,0.79225300,0.79225300,0.79225300,0.79225300,0.79225300,1.6438863e-06,-1.5824564,2.1378866,3.0351624e-15,-3.3460111,-2.4767060,-2.8606015e-14,0.33493147,-7.8581569
0.79325300,0.79325300,0.79325300,0.79325300,0.79325300,0.79325300,0.79325300,0.79325300,0.79325300,1.6438863e-06,-1.5858022,2.1354060,3.0064967e-15,-3.3456598,-2.4845649,-2.8718072e-14,0.35953569,-7.8656470
0.79425300,0.79425300,0.79425300,0.79425300,0.79425300,0.79425300,0.79425300,0.79425300,0.79425300,1.6438863e-06,-1.5891477,2.1329175,2.9777190e-15,-3.3452838,-2.4924312,-2.8830059e-14,0.38418924,-7.8730677
0.79525300,0.79525300,0.79525300,0.79525300,0.79525300,0.79525300,0.79525300,0.79525300,0.79525300,1.6438863e-06,-1.5924928,2.1304211,2.9488293e-15,-3.3448832,-2.5003049,-2.8941974e-14,0.40889192,-7.8804188
0.79625300,0.79625300,0.79625300,0.79625300,0.79625300,0.79625300,0.79625300,0.79625300,0.79625300,1.6438863e-06,-1.5958375,2.1279169,2.9198278e-15,-3.3444578,-2.5081859,-2.9053815e-14,0.43364354,-7.8876999
0.79725300,0.79725300,0.79725300,0.79725300,0.79725300,0.79725300,0.79725300,0.79725300,0.79725300,1.6438863e-06,-1.5991817,2.1254048,2.8907145e-15,-3.3440076,-2.5160741,-2.9165582e-14,0.45844388,-7.8949108
0.79825300,0.79825300,0.79825300,0.79825300,0.79825300,0.79825300,0.79825300,0.79825300,0.79825300,1.6438863e-06,-1.6025255,2.1228847,2.8614896e-15,-3.3435327,-2.5239695,-2.9277271e-14,0.48329275,-7.9020510
0.79925300,0.79925300,0.79925300,0.79925300,0.79925300,0.79925300,0.79925300,0.79925300,0.79925300,1.6438863e-06,-1.6058688,2.1203568,2.8321530e-15,-3.3430328,-2.5318719,-2.9388882e-14,0.50818994,-7.9091204
0.80025300,0.80025300,0.80025300,0.80025300,0.80025300,0.80025300,0.80025300,0.80025300,0.80025300,1.6438863e-06,-1.6092115,2.1178210,2.8027048e-15,-3.3425080,-2.5397814,-2.9500412e-14,0.53313524,-7.9161184
0.80125300,0.80125300,0.80125300,0.80125300,0.80125300,0.80125300,0.80125300,0.80125300,0.80125300,1.6438863e-06,-1.6125538,2.1152772,2.7731452e-15,-3.3419582,-2.5476978,-2.9611859e-14,0.55812843,-7.9230449
0.80225300,0.80225300,0.80225300,0.80225300,0.80225300,0.80225300,0.80225300,0.80225300,0.80225300,1.6438863e-06,-1.6158954,2.1127256,2.7434743e-15,-3.3413834,-2.5556211,-2.9723221e-14,0.58316932,-7.9298995
0.80325300,0.80325300,0.80325300,0.80325300,0.80325300,0.80325300,0.80325300,0.80325300,0.80325300,1.6438863e-06,-1.6192365,2.1101660,2.7136920e-15,-3.3407835,-2.5635512,-2.9834497e-14,0.60825768,-7.9366819
0.80425300,0.80425300,0.80425300,0.80425300,0.80425300,0.80425300,0.80425300,0.80425300,0.80425300,1.6438863e-06,-1.6225770,2.1075985,2.6837986e-15,-3.3401585,-2.5714881,-2.9945685e-14,0.63339329,-7.9433917
0.80525300,0.80525300,0.80525300,0.80525300,0.80525300,0.80525300,0.80525300,0.80525300,0.80525300,1.6438863e-06,-1.6259168,2.1050230,2.6537940e-15,-3.3395083,-2.5794315,-3.0056782e-14,0.65857594,-7.9500286
0.80625300,0.80625300,0.80625300,0.80625300,0.80625300,0.80625300,0.80625300,0.80625300,0.80625300,1.6438863e-06,-1.6292560,2.1024396,2.6236784e-15,-3.3388330,-2.5873816,-3.0167788e-14,0.68380541,-7.9565924
0.80725300,0.80725300,0.80725300,0.80725300,0.80725300,0.80725300,0.80725300,0.80725300,0.80725300,1.6438863e-06,-1.6325945,2.0998483,2.5934519e-15,-3.3381323,-2.5953382,-3.0278699e-14,0.70908148,-7.9630826
0.80825300,0.80825300,0.80825300,0.80825300,0.80825300,0.80825300,0.80825300,0.80825300,0.80825300,1.6438863e-06,-1.6359322,2.0972489,2.5631145e-15,-3.3374064,-2.6033012,-3.0389515e-14,0.73440393,-7.9694990
0.80925300,0.80925300,0.80925300,0.80925300,0.80925300,0.80925300,0.80925300,0.80925300,0.80925300,1.6438863e-06,-1.6392693,2.0946417,2.5326664e-15,-3.3366551,-2.6112706,-3.0500232e-14,0.75977252,-7.9758413
0.81025300,0.81025300,0.81025300,0.81025300,0.81025300,0.81025300,0.81025300,0.81025300,0.81025300,1.6438863e-06,-1.6426055,2.0920264,2.5021077e-15,-3.3358784,-2.6192462,-3.0610851e-14,0.78518702,-7.9821090
0.81125300,0.81125300,0.81125300,0.81125300,0.81125300,0.81125300,0.81125300,0.81125300,0.81125300,1.6438863e-06,-1.6459410,2.0894032,2.4714384e-15,-3.3350762,-2.6272281,-3.0721367e-14,0.81064723,-7.9883020
0.81225300,0.81225300,0.81225300,0.81225300,0.81225300,0.81225300,0.81225300,0.81225300,0.81225300,1.6438863e-06,-1.6492757,2.0867720,2.4406587e-15,-3.3342486,-2.6352161,-3.0831780e-14,0.83615288,-7.9944199
0.81325300,0.81325300,0.81325300,0.81325300,0.81325300,0.81325300,0.81325300,0.81325300,0.81325300,1.6438863e-06,-1.6526095,2.0841327,2.4097687e-15,-3.3333954,-2.6432102,-3.0942088e-14,0.86170377,-8.0004624
0.81425300,0.81425300,0.81425300,0.81425300,0.81425300,0.81425300,0.81425300,0.81425300,0.81425300,1.6438863e-06,-1.6559425,2.0814855,2.3787685e-15,-3.3325167,-2.6512103,-3.1052288e-14,0.88729965,-8.0064291
0.81525300,0.81525300,0.81525300,0.81525300,0.81525300,0.81525300,0.81525300,0.81525300,0.81525300,1.6438863e-06,-1.6592745,2.0788303,2.3476581e-15,-3.3316123,-2.6592163,-3.1162379e-14,0.91294027,-8.0123197
0.81625300,0.81625300,0.81625300,0.81625300,0.81625300,0.81625300,0.81625300,0.81625300,0.81625300,1.6438863e-06,-1.6626057,2.0761671,2.3164378e-15,-3.3306823,-2.6672281,-3.1272358e-14,0.93862542,-8.0181340
0.81725300,0.81725300,0.81725300,0.81725300,0.81725300,0.81725300,0.81725300,0.81725300,0.81725300,1.6438863e-06,-1.6659359,2.0734959,2.2851075e-15,-3.3297265,-2.6752457,-3.1382225e-14,0.96435483,-8.0238716
0.81825300,0.81825300,0.81825300,0.81825300,0.81825300,0.81825300,0.81825300,0.81825300,0.81825300,1.6438863e-06,-1.6692651,2.0708166,2.2536675e-15,-3.3287450,-2.6832689,-3.1491976e-14,0.99012828,-8.0295322
0.81925300,0.81925300,0.81925300,0.81925300,0.81925300,0.81925300,0.81925300,0.81925300,0.81925300,1.6438863e-06,-1.6725934,2.0681293,2.2221179e-15,-3.3277376,-2.6912978,-3.1601610e-14,1.0159455,-8.0351155
0.82025300,0.82025300,0.82025300,0.82025300,0.82025300,0.82025300,0.82025300,0.82025300,0.82025300,1.6438863e-06,-1.6759206,2.0654340,2.1904586e-15,-3.3267045,-2.6993322,-3.1711126e-14,1.0418063,-8.0406211
0.82125300,0.82125300,0.82125300,0.82125300,0.82125300,0.82125300,0.82125300,0.82125300,0.82125300,1.6438863e-06,-1.6792468,2.0627307,2.1586900e-15,-3.3256454,-2.7073720,-3.1820520e-14,1.0677103,-8.0460488
0.82225300,0.82225300,0.82225300,0.82225300,0.82225300,0.82225300,0.82225300,0.82225300,0.82225300,1.6438863e-06,-1.6825719,2.0600193,2.1268121e-15,-3.3245604,-2.7154172,-3.1929791e-14,1.0936574,-8.0513982
0.82325300,0.82325300,0.82325300,0.82325300,0.82325300,0.82325300,0.82325300,0.82325300,0.82325300,1.6438863e-06,-1.6858959,2.0572998,2.0948250e-15,-3.3234495,-2.7234677,-3.2038938e-14,1.1196473,-8.0566691
0.82425300,0.82425300,0.82425300,0.82425300,0.82425300,0.82425300,0.82425300,0.82425300,0.82425300,1.6438863e-06,-1.6892188,2.0545723,2.0627288e-15,-3.3223125,-2.7315235,-3.2147957e-14,1.1456798,-8.0618611
0.82525300,0.82525300,0.82525300,0.82525300,0.82525300,0.82525300,0.82525300,0.82525300,0.82525300,1.6438863e-06,-1.6925405,2.0518368,2.0305237e-15,-3.3211494,-2.7395843,-3.2256848e-14,1.1717545,-8.0669739
0.82625300,0.82625300,0.82625300,0.82625300,0.82625300,0.82625300,0.82625300,0.82625300,0.82625300,1.6438863e-06,-1.6958610,2.0490932,1.9982099e-15,-3.3199603,-2.7476502,-3.2365607e-14,1.1978712,-8.0720072
0.82725300,0.82725300,0.82725300,0.82725300,0.82725300,0.82725300,0.82725300,0.82725300,0.82725300,1.6438863e-06,-1.6991804,2.0463415,1.9657874e-15,-3.3187450,-2.7557211,-3.2474234e-14,1.2240296,-8.0769607
0.82825300,0.82825300,0.82825300,0.82825300,0.82825300,0.82825300,0.82825300,0.82825300,0.82825300,1.6438863e-06,-1.7024985,2.0435817,1.9332563e-15,-3.3175035,-2.7637969,-3.2582726e-14,1.2502296,-8.0818341
0.82925300,0.82925300,0.82925300,0.82925300,0.82925300,0.82925300,0.82925300,0.82925300,0.82925300,1.6438863e-06,-1.7058154,2.0408139,1.9006169e-15,-3.3162358,-2.7718775,-3.2691082e-14,1.2764708,-8.0866271
0.83025300,0.83025300,0.83025300,0.83025300,0.83025300,0.83025300,0.83025300,0.83025300,0.83025300,1.6438863e-06,-1.7091310,2.0380380,1.8678692e-15,-3.3149418,-2.7799628,-3.2799298e-14,1.3027530,-8.0913394
0.83125300,0.83125300,0.83125300,0.83125300,0.83125300,0.83125300,0.83125300,0.83125300,0.83125300,1.6438863e-06,-1.7124453,2.0352540,1.8350135e-15,-3.3136215,-2.7880528,-3.2907374e-14,1.3290758,-8.0959706
0.83225300,0.83225300,0.83225300,0.83225300,0.83225300,0.83225300,0.83225300,0.83225300,0.83225300,1.6438863e-06,-1.7157582,2.0324619,1.8020497e-15,-3.3122749,-2.7961473,-3.3015307e-14,1.3554391,-8.1005205
0.83325300,0.83325300,0.83325300,0.83325300,0.83325300,0.83325300,0.83325300,0.83325300,0.83325300,1.6438863e-06,-1.7190698,2.0296617,1.7689782e-15,-3.3109019,-2.8042464,-3.3123095e-14,1.3818426,-8.1049888
0.83425300,0.83425300,0.83425300,0.83425300,0.83425300,0.83425300,0.83425300,0.83425300,0.83425300,1.6438863e-06,-1.7223800,2.0268534,1.7357989e-15,-3.3095024,-2.8123498,-3.3230736e-14,1.4082859,-8.1093751
0.83525300,0.83525300,0.83525300,0.83525300,0.83525300,0.83525300,0.83525300,0.83525300,0.83525300,1.6438863e-06,-1.7256888,2.0240370,1.7025122e-15,-3.3080765,-2.8204576,-3.3338228e-14,1.4347688,-8.1136792
0.83625300,0.83625300,0.83625300,0.83625300,0.83625300,0.83625300,0.83625300,0.83625300,0.83625300,1.6438863e-06,-1.7289961,2.0212125,1.6691180e-15,-3.3066241,-2.8285697,-3.3445570e-14,1.4612911,-8.1179008
0.83725300,0.83725300,0.83725300,0.83725300,0.83725300,0.83725300,0.83725300,0.83725300,0.83725300,1.6438863e-06,-1.7323020,2.0183798,1.6356166e-15,-3.3051451,-2.8366858,-3.3552758e-14,1.4878524,-8.1220395
0.83825300,0.83825300,0.83825300,0.83825300,0.83825300,0.83825300,0.83825300,0.83825300,0.83825300,1.6438863e-06,-1.7356064,2.0155391,1.6020082e-15,-3.3036395,-2.8448061,-3.3659792e-14,1.5144525,-8.1260951
0.83925300,0.83925300,0.83925300,0.83925300,0.83925300,0.83925300,0.83925300,0.83925300,0.83925300,1.6438863e-06,-1.7389093,2.0126902,1.5682929e-15,-3.3021073,-2.8529304,-3.3766669e-14,1.5410911,-8.1300672
0.84025300,0.84025300,0.84025300,0.84025300,0.84025300,0.84025300,0.84025300,0.84025300,0.84025300,1.6438863e-06,-1.7422106,2.0098332,1.5344707e-15,-3.3005484,-2.8610586,-3.3873386e-14,1.5677678,-8.1339556
0.84125300,0.84125300,0.84125300,0.84125300,0.84125300,0.84125300,0.84125300,0.84125300,0.84125300,1.6438863e-06,-1.7455104,2.0069681,1.5005420e-15,-3.2989629,-2.8691906,-3.3979943e-14,1.5944825,-8.1377600
0.84225300,0.84225300,0.84225300,0.84225300,0.84225300,0.84225300,0.84225300,0.84225300,0.84225300,1.6438863e-06,-1.7488085,2.0040949,1.4665069e-15,-3.2973506,-2.8773263,-3.4086337e-14,1.6212348,-8.1414801
0.84325300,0.84325300,0.84325300,0.84325300,0.84325300,0.84325300,0.84325300,0.84325300,0.84325300,1.6438863e-06,-1.7521051,2.0012135,1.4323655e-15,-3.2957115,-2.8854657,-3.4192565e-14,1.6480245,-8.1451155
0.84425300,0.84425300,0.84425300,0.84425300,0.84425300,0.84425300,0.84425300,0.84425300,0.84425300,1.6438863e-06,-1.7553999,1.9983239,1.3981180e-15,-3.2940456,-2.8936087,-3.4298627e-14,1.6748511,-8.1486660
0.84525300,0.84525300,0.84525300,0.84525300,0.84525300,0.84525300,0.84525300,0.84525300,0.84525300,1.6438863e-06,-1.7586931,1.9954262,1.3637645e-15,-3.2923529,-2.9017552,-3.4404519e-14,1.7017146,-8.1521313
0.84625300,0.84625300,0.84625300,0.84625300,0.84625300,0.84625300,0.84625300,0.84625300,0.84625300,1.6438863e-06,-1.7619846,1.9925204,1.3293053e-15,-3.2906332,-2.9099051,-3.4510240e-14,1.7286144,-8.1555111
0.84725300,0.84725300,0.84725300,0.84725300,0.84725300,0.84725300,0.84725300,0.84725300,0.84725300,1.6438863e-06,-1.7652744,1.9896064,1.2947405e-15,-3.2888867,-2.9180582,-3.4615788e-14,1.7555505,-8.1588051
